order_id,item_id,item_name,category,quantity,price
101611,23,Fried Chicken Banh Mi,Food,1,11.66
101611,27,Fried Vegan Chik'n Banh Mi,Food,1,11.73
101611,107,water cup,NA Beverage,1,0.0
101612,7,Calamari App,Food,1,18.03
101612,62,Reeses Cookie,Food,1,3.5
101612,107,water cup,NA Beverage,1,0.0
101612,76,Soda,NA Beverage,1,2.95
101612,46,Large Kimchi Fry,Food,1,13.38
101612,94,VEGAN Fried Chik'n Brioche,Food,1,10.04
101612,39,Kimchi,Food,1,1.0
101613,88,The Pesto,Food,1,13.44
101613,107,water cup,NA Beverage,1,0.0
101613,88,The Pesto,Food,1,13.44
101613,74,Small Kimchi Fry,Food,1,9.65
101614,107,water cup,NA Beverage,1,0.0
101614,6,Bottled Water,NA Beverage,1,2.0
101615,107,water cup,NA Beverage,1,0.0
101615,107,water cup,NA Beverage,1,0.0
101616,25,Fried Chicken Brioche,Food,1,10.03
101616,47,Large Plain Fry,Food,1,6.3
101616,86,The Jam,Food,1,15.07
101616,34,Full Banh Mi CATER,Food,1,12.0
101616,81,Spring Rolls,Food,1,6.52
101616,107,water cup,NA Beverage,1,0.0
101616,76,Soda,NA Beverage,1,2.95
101616,91,The Squid,Food,1,17.28
101617,46,Large Kimchi Fry,Food,1,13.38
101617,74,Small Kimchi Fry,Food,1,9.65
101617,86,The Jam,Food,1,15.07
101617,58,Pork Banh Mi,Food,1,10.81
101618,19,Drafts,Beer,1,6.25
101618,58,Pork Banh Mi,Food,1,10.81
101618,89,The Shrimp,Food,1,15.42
101618,13,Children's Popcorn Chicken,Food,1,5.98
101618,88,The Pesto,Food,1,13.44
101619,54,Pesto Chicken Salad,Food,1,11.02
101619,75,Small Plain Fry,Food,1,4.18
101619,69,Shrimp Salad,Food,1,13.03
101619,23,Fried Chicken Banh Mi,Food,1,11.66
101620,74,Small Kimchi Fry,Food,1,9.65
101620,87,The Pao,Food,1,13.41
101620,89,The Shrimp,Food,1,15.42
101620,76,Soda,NA Beverage,1,2.95
101620,76,Soda,NA Beverage,1,2.95
101620,76,Soda,NA Beverage,1,2.95
101620,88,The Pesto,Food,1,13.44
101620,42,Korean Chili Peanuts,Food,1,1.5
101620,88,The Pesto,Food,1,13.44
101621,88,The Pesto,Food,1,13.44
101621,53,Pesto Chicken,Food,1,3.0
101621,88,The Pesto,Food,1,13.44
101621,75,Small Plain Fry,Food,1,4.18
101622,76,Soda,NA Beverage,1,2.95
101622,88,The Pesto,Food,1,13.44
101622,107,water cup,NA Beverage,1,0.0
101622,107,water cup,NA Beverage,1,0.0
101623,88,The Pesto,Food,1,13.44
101623,2,Adult Popcorn Chicken,Food,1,9.03
101623,87,The Pao,Food,1,13.41
101623,74,Small Kimchi Fry,Food,1,9.65
101624,89,The Shrimp,Food,1,15.42
101624,11,Cans,Beer,1,5.83
101625,77,Soft Serve,Food,1,6.0
101625,46,Large Kimchi Fry,Food,1,13.38
101625,74,Small Kimchi Fry,Food,1,9.65
101625,58,Pork Banh Mi,Food,1,10.81
101625,2,Adult Popcorn Chicken,Food,1,9.03
101625,25,Fried Chicken Brioche,Food,1,10.03
101625,76,Soda,NA Beverage,1,2.95
101626,81,Spring Rolls,Food,1,6.52
101626,89,The Shrimp,Food,1,15.42
101627,107,water cup,NA Beverage,1,0.0
101627,76,Soda,NA Beverage,1,2.95
101627,23,Fried Chicken Banh Mi,Food,1,11.66
101627,89,The Shrimp,Food,1,15.42
101627,107,water cup,NA Beverage,1,0.0
101627,58,Pork Banh Mi,Food,1,10.81
101628,2,Adult Popcorn Chicken,Food,1,9.03
101628,14,Chocolate Pretzel Cookie,Food,1,3.5
101628,11,Cans,Beer,1,5.83
101628,23,Fried Chicken Banh Mi,Food,1,11.66
101628,76,Soda,NA Beverage,1,2.95
101628,76,Soda,NA Beverage,1,2.95
101628,87,The Pao,Food,1,13.41
101629,107,water cup,NA Beverage,1,0.0
101629,89,The Shrimp,Food,1,15.42
101629,74,Small Kimchi Fry,Food,1,9.65
101629,24,Fried Chicken Bowl,Food,1,14.34
101630,52,Pesto Banh Mi,Food,1,10.71
101630,88,The Pesto,Food,1,13.44
101630,107,water cup,NA Beverage,1,0.0
101630,74,Small Kimchi Fry,Food,1,9.65
101630,24,Fried Chicken Bowl,Food,1,14.34
101630,28,Fried Vegan Chik'n Salad,Food,1,12.51
101631,29,Fritter App,Food,1,6.54
101631,88,The Pesto,Food,1,13.44
101631,81,Spring Rolls,Food,1,6.52
101631,107,water cup,NA Beverage,1,0.0
101631,58,Pork Banh Mi,Food,1,10.81
101632,46,Large Kimchi Fry,Food,1,13.38
101632,87,The Pao,Food,1,13.41
101633,19,Drafts,Beer,1,6.25
101633,11,Cans,Beer,1,5.83
101633,74,Small Kimchi Fry,Food,1,9.65
101633,23,Fried Chicken Banh Mi,Food,1,11.66
101633,52,Pesto Banh Mi,Food,1,10.71
101634,87,The Pao,Food,1,13.41
101634,24,Fried Chicken Bowl,Food,1,14.34
101634,86,The Jam,Food,1,15.07
101634,87,The Pao,Food,1,13.41
101634,88,The Pesto,Food,1,13.44
101634,107,water cup,NA Beverage,1,0.0
101635,74,Small Kimchi Fry,Food,1,9.65
101635,48,Lemon Blueberry Cookie,Food,1,3.5
101635,88,The Pesto,Food,1,13.44
101636,75,Small Plain Fry,Food,1,4.18
101636,87,The Pao,Food,1,13.41
101636,87,The Pao,Food,1,13.41
101636,76,Soda,NA Beverage,1,2.95
101637,23,Fried Chicken Banh Mi,Food,1,11.66
101637,87,The Pao,Food,1,13.41
101637,48,Lemon Blueberry Cookie,Food,1,3.5
101637,59,Portobello Banh Mi,Food,1,10.98
101637,91,The Squid,Food,1,17.28
101638,86,The Jam,Food,1,15.07
101638,76,Soda,NA Beverage,1,2.95
101638,46,Large Kimchi Fry,Food,1,13.38
101639,107,water cup,NA Beverage,1,0.0
101639,34,Full Banh Mi CATER,Food,1,12.0
101639,76,Soda,NA Beverage,1,2.95
101639,4,Beer Battered Cod Rice Bowl,Food,1,14.3
101639,75,Small Plain Fry,Food,1,4.18
101640,23,Fried Chicken Banh Mi,Food,1,11.66
101640,88,The Pesto,Food,1,13.44
101641,76,Soda,NA Beverage,1,2.95
101641,107,water cup,NA Beverage,1,0.0
101641,89,The Shrimp,Food,1,15.42
101642,14,Chocolate Pretzel Cookie,Food,1,3.5
101642,76,Soda,NA Beverage,1,2.95
101642,24,Fried Chicken Bowl,Food,1,14.34
101642,88,The Pesto,Food,1,13.44
101643,59,Portobello Banh Mi,Food,1,10.98
101643,88,The Pesto,Food,1,13.44
101644,90,The Shroom,Food,1,14.66
101644,87,The Pao,Food,1,13.41
101644,58,Pork Banh Mi,Food,1,10.81
101644,58,Pork Banh Mi,Food,1,10.81
101644,77,Soft Serve,Food,1,6.0
101645,86,The Jam,Food,1,15.07
101645,89,The Shrimp,Food,1,15.42
101645,88,The Pesto,Food,1,13.44
101646,46,Large Kimchi Fry,Food,1,13.38
101646,58,Pork Banh Mi,Food,1,10.81
101647,68,Shrimp Banh Mi,Food,1,12.86
101647,87,The Pao,Food,1,13.41
101647,107,water cup,NA Beverage,1,0.0
101647,89,The Shrimp,Food,1,15.42
101647,48,Lemon Blueberry Cookie,Food,1,3.5
101648,76,Soda,NA Beverage,1,2.95
101648,76,Soda,NA Beverage,1,2.95
101648,26,Fried Chicken Salad,Food,1,11.92
101648,86,The Jam,Food,1,15.07
101649,87,The Pao,Food,1,13.41
101649,23,Fried Chicken Banh Mi,Food,1,11.66
101649,81,Spring Rolls,Food,1,6.52
101649,27,Fried Vegan Chik'n Banh Mi,Food,1,11.73
101649,77,Soft Serve,Food,1,6.0
101649,76,Soda,NA Beverage,1,2.95
101649,58,Pork Banh Mi,Food,1,10.81
101650,76,Soda,NA Beverage,1,2.95
101650,89,The Shrimp,Food,1,15.42
101650,58,Pork Banh Mi,Food,1,10.81
101651,88,The Pesto,Food,1,13.44
101651,88,The Pesto,Food,1,13.44
101651,87,The Pao,Food,1,13.41
101651,86,The Jam,Food,1,15.07
101652,90,The Shroom,Food,1,14.66
101652,48,Lemon Blueberry Cookie,Food,1,3.5
101652,76,Soda,NA Beverage,1,2.95
101653,48,Lemon Blueberry Cookie,Food,1,3.5
101653,88,The Pesto,Food,1,13.44
101653,24,Fried Chicken Bowl,Food,1,14.34
101653,25,Fried Chicken Brioche,Food,1,10.03
101653,1,2 Easy Eggs,Food,1,3.0
101654,76,Soda,NA Beverage,1,2.95
101654,25,Fried Chicken Brioche,Food,1,10.03
101654,107,water cup,NA Beverage,1,0.0
101654,74,Small Kimchi Fry,Food,1,9.65
101654,74,Small Kimchi Fry,Food,1,9.65
101655,25,Fried Chicken Brioche,Food,1,10.03
101655,24,Fried Chicken Bowl,Food,1,14.34
101655,76,Soda,NA Beverage,1,2.95
101655,14,Chocolate Pretzel Cookie,Food,1,3.5
101655,88,The Pesto,Food,1,13.44
101655,58,Pork Banh Mi,Food,1,10.81
101655,74,Small Kimchi Fry,Food,1,9.65
101655,30,Fritter Banh Mi,Food,1,10.59
101656,58,Pork Banh Mi,Food,1,10.81
101656,25,Fried Chicken Brioche,Food,1,10.03
101656,58,Pork Banh Mi,Food,1,10.81
101657,88,The Pesto,Food,1,13.44
101657,87,The Pao,Food,1,13.41
101658,44,Kung Pao Pork Salad,Food,1,11.06
101658,37,Iced Tea,NA Beverage,1,2.95
101658,76,Soda,NA Beverage,1,2.95
101658,86,The Jam,Food,1,15.07
101658,46,Large Kimchi Fry,Food,1,13.38
101659,24,Fried Chicken Bowl,Food,1,14.34
101659,58,Pork Banh Mi,Food,1,10.81
101659,76,Soda,NA Beverage,1,2.95
101659,88,The Pesto,Food,1,13.44
101660,89,The Shrimp,Food,1,15.42
101660,107,water cup,NA Beverage,1,0.0
101660,12,Caramel White Choc Cookie,Food,1,3.5
101660,30,Fritter Banh Mi,Food,1,10.59
101661,107,water cup,NA Beverage,1,0.0
101661,24,Fried Chicken Bowl,Food,1,14.34
101661,87,The Pao,Food,1,13.41
101661,40,Kimchi Pickles,Food,1,1.0
101661,76,Soda,NA Beverage,1,2.95
101662,54,Pesto Chicken Salad,Food,1,11.02
101662,54,Pesto Chicken Salad,Food,1,11.02
101662,58,Pork Banh Mi,Food,1,10.81
101662,76,Soda,NA Beverage,1,2.95
101662,76,Soda,NA Beverage,1,2.95
101662,58,Pork Banh Mi,Food,1,10.81
101662,38,Jalapeno Pesto Meatballs,Food,1,4.0
101663,62,Reeses Cookie,Food,1,3.5
101663,67,Scoop Fried Rice,Food,1,5.0
101664,87,The Pao,Food,1,13.41
101664,85,The Fritz,Food,1,13.36
101664,87,The Pao,Food,1,13.41
101664,14,Chocolate Pretzel Cookie,Food,1,3.5
101665,11,Cans,Beer,1,5.83
101665,6,Bottled Water,NA Beverage,1,2.0
101665,34,Full Banh Mi CATER,Food,1,12.0
101665,46,Large Kimchi Fry,Food,1,13.38
101665,76,Soda,NA Beverage,1,2.95
101666,90,The Shroom,Food,1,14.66
101666,74,Small Kimchi Fry,Food,1,9.65
101666,87,The Pao,Food,1,13.41
101666,81,Spring Rolls,Food,1,6.52
101666,81,Spring Rolls,Food,1,6.52
101666,25,Fried Chicken Brioche,Food,1,10.03
101666,76,Soda,NA Beverage,1,2.95
101666,68,Shrimp Banh Mi,Food,1,12.86
101667,76,Soda,NA Beverage,1,2.95
101667,74,Small Kimchi Fry,Food,1,9.65
101667,87,The Pao,Food,1,13.41
101668,52,Pesto Banh Mi,Food,1,10.71
101668,87,The Pao,Food,1,13.41
101668,58,Pork Banh Mi,Food,1,10.81
101668,76,Soda,NA Beverage,1,2.95
101668,23,Fried Chicken Banh Mi,Food,1,11.66
101668,76,Soda,NA Beverage,1,2.95
101669,81,Spring Rolls,Food,1,6.52
101669,76,Soda,NA Beverage,1,2.95
101669,88,The Pesto,Food,1,13.44
101670,58,Pork Banh Mi,Food,1,10.81
101670,107,water cup,NA Beverage,1,0.0
101670,107,water cup,NA Beverage,1,0.0
101670,24,Fried Chicken Bowl,Food,1,14.34
101671,58,Pork Banh Mi,Food,1,10.81
101671,23,Fried Chicken Banh Mi,Food,1,11.66
101672,76,Soda,NA Beverage,1,2.95
101672,87,The Pao,Food,1,13.41
101672,74,Small Kimchi Fry,Food,1,9.65
101672,107,water cup,NA Beverage,1,0.0
101672,75,Small Plain Fry,Food,1,4.18
101673,24,Fried Chicken Bowl,Food,1,14.34
101673,74,Small Kimchi Fry,Food,1,9.65
101673,46,Large Kimchi Fry,Food,1,13.38
101673,12,Caramel White Choc Cookie,Food,1,3.5
101673,68,Shrimp Banh Mi,Food,1,12.86
101673,90,The Shroom,Food,1,14.66
101674,107,water cup,NA Beverage,1,0.0
101674,80,Spring Roll CATER,Food,1,2.5
101674,88,The Pesto,Food,1,13.44
101674,107,water cup,NA Beverage,1,0.0
101674,74,Small Kimchi Fry,Food,1,9.65
101674,87,The Pao,Food,1,13.41
101675,23,Fried Chicken Banh Mi,Food,1,11.66
101675,23,Fried Chicken Banh Mi,Food,1,11.66
101676,46,Large Kimchi Fry,Food,1,13.38
101676,76,Soda,NA Beverage,1,2.95
101677,12,Caramel White Choc Cookie,Food,1,3.5
101677,88,The Pesto,Food,1,13.44
101678,58,Pork Banh Mi,Food,1,10.81
101678,10,Candied Bacon,Food,1,4.5
101679,46,Large Kimchi Fry,Food,1,13.38
101679,86,The Jam,Food,1,15.07
101679,26,Fried Chicken Salad,Food,1,11.92
101679,52,Pesto Banh Mi,Food,1,10.71
101679,23,Fried Chicken Banh Mi,Food,1,11.66
101680,107,water cup,NA Beverage,1,0.0
101680,74,Small Kimchi Fry,Food,1,9.65
101681,107,water cup,NA Beverage,1,0.0
101681,88,The Pesto,Food,1,13.44
101681,75,Small Plain Fry,Food,1,4.18
101682,76,Soda,NA Beverage,1,2.95
101682,52,Pesto Banh Mi,Food,1,10.71
101682,76,Soda,NA Beverage,1,2.95
101683,94,VEGAN Fried Chik'n Brioche,Food,1,10.04
101683,76,Soda,NA Beverage,1,2.95
101684,90,The Shroom,Food,1,14.66
101684,23,Fried Chicken Banh Mi,Food,1,11.66
101685,76,Soda,NA Beverage,1,2.95
101685,107,water cup,NA Beverage,1,0.0
101685,107,water cup,NA Beverage,1,0.0
101685,59,Portobello Banh Mi,Food,1,10.98
101686,69,Shrimp Salad,Food,1,13.03
101686,88,The Pesto,Food,1,13.44
101686,76,Soda,NA Beverage,1,2.95
101686,87,The Pao,Food,1,13.41
101687,107,water cup,NA Beverage,1,0.0
101687,87,The Pao,Food,1,13.41
101687,58,Pork Banh Mi,Food,1,10.81
101688,87,The Pao,Food,1,13.41
101688,75,Small Plain Fry,Food,1,4.18
101689,87,The Pao,Food,1,13.41
101689,12,Caramel White Choc Cookie,Food,1,3.5
101690,86,The Jam,Food,1,15.07
101690,89,The Shrimp,Food,1,15.42
101691,76,Soda,NA Beverage,1,2.95
101691,76,Soda,NA Beverage,1,2.95
101691,76,Soda,NA Beverage,1,2.95
101691,62,Reeses Cookie,Food,1,3.5
101692,77,Soft Serve,Food,1,6.0
101692,107,water cup,NA Beverage,1,0.0
101692,52,Pesto Banh Mi,Food,1,10.71
101692,58,Pork Banh Mi,Food,1,10.81
101692,58,Pork Banh Mi,Food,1,10.81
101693,19,Drafts,Beer,1,6.25
101693,87,The Pao,Food,1,13.41
101693,107,water cup,NA Beverage,1,0.0
101693,7,Calamari App,Food,1,18.03
101693,63,Rice Bar CATER,Food,1,13.0
101693,107,water cup,NA Beverage,1,0.0
101693,46,Large Kimchi Fry,Food,1,13.38
101694,13,Children's Popcorn Chicken,Food,1,5.98
101694,107,water cup,NA Beverage,1,0.0
101695,46,Large Kimchi Fry,Food,1,13.38
101695,33,Full Baguette,Food,1,1.0
101696,76,Soda,NA Beverage,1,2.95
101696,87,The Pao,Food,1,13.41
101696,68,Shrimp Banh Mi,Food,1,12.86
101696,46,Large Kimchi Fry,Food,1,13.38
101697,58,Pork Banh Mi,Food,1,10.81
101697,76,Soda,NA Beverage,1,2.95
101698,75,Small Plain Fry,Food,1,4.18
101698,107,water cup,NA Beverage,1,0.0
101698,58,Pork Banh Mi,Food,1,10.81
101698,86,The Jam,Food,1,15.07
101698,87,The Pao,Food,1,13.41
101698,48,Lemon Blueberry Cookie,Food,1,3.5
101699,14,Chocolate Pretzel Cookie,Food,1,3.5
101699,24,Fried Chicken Bowl,Food,1,14.34
101699,74,Small Kimchi Fry,Food,1,9.65
101699,46,Large Kimchi Fry,Food,1,13.38
101700,74,Small Kimchi Fry,Food,1,9.65
101700,76,Soda,NA Beverage,1,2.95
101700,86,The Jam,Food,1,15.07
101700,76,Soda,NA Beverage,1,2.95
101700,39,Kimchi,Food,1,1.0
101700,48,Lemon Blueberry Cookie,Food,1,3.5
101701,24,Fried Chicken Bowl,Food,1,14.34
101701,76,Soda,NA Beverage,1,2.95
101702,24,Fried Chicken Bowl,Food,1,14.34
101702,52,Pesto Banh Mi,Food,1,10.71
101702,94,VEGAN Fried Chik'n Brioche,Food,1,10.04
101703,25,Fried Chicken Brioche,Food,1,10.03
101703,68,Shrimp Banh Mi,Food,1,12.86
101703,24,Fried Chicken Bowl,Food,1,14.34
101703,74,Small Kimchi Fry,Food,1,9.65
101703,89,The Shrimp,Food,1,15.42
101704,76,Soda,NA Beverage,1,2.95
101704,88,The Pesto,Food,1,13.44
101704,19,Drafts,Beer,1,6.25
101704,19,Drafts,Beer,1,6.25
101705,23,Fried Chicken Banh Mi,Food,1,11.66
101705,29,Fritter App,Food,1,6.54
101705,2,Adult Popcorn Chicken,Food,1,9.03
101705,23,Fried Chicken Banh Mi,Food,1,11.66
101705,24,Fried Chicken Bowl,Food,1,14.34
101706,107,water cup,NA Beverage,1,0.0
101706,58,Pork Banh Mi,Food,1,10.81
101707,46,Large Kimchi Fry,Food,1,13.38
101707,13,Children's Popcorn Chicken,Food,1,5.98
101707,76,Soda,NA Beverage,1,2.95
101708,12,Caramel White Choc Cookie,Food,1,3.5
101709,107,water cup,NA Beverage,1,0.0
101709,48,Lemon Blueberry Cookie,Food,1,3.5
101709,37,Iced Tea,NA Beverage,1,2.95
101709,76,Soda,NA Beverage,1,2.95
101709,107,water cup,NA Beverage,1,0.0
101709,52,Pesto Banh Mi,Food,1,10.71
101710,74,Small Kimchi Fry,Food,1,9.65
101710,76,Soda,NA Beverage,1,2.95
101710,46,Large Kimchi Fry,Food,1,13.38
101710,89,The Shrimp,Food,1,15.42
101711,83,Thai Chili Aioli,Food,1,1.0
101711,76,Soda,NA Beverage,1,2.95
101711,58,Pork Banh Mi,Food,1,10.81
101711,24,Fried Chicken Bowl,Food,1,14.34
101712,46,Large Kimchi Fry,Food,1,13.38
101712,58,Pork Banh Mi,Food,1,10.81
101712,88,The Pesto,Food,1,13.44
101712,39,Kimchi,Food,1,1.0
101712,27,Fried Vegan Chik'n Banh Mi,Food,1,11.73
101713,107,water cup,NA Beverage,1,0.0
101713,107,water cup,NA Beverage,1,0.0
101713,34,Full Banh Mi CATER,Food,1,12.0
101713,90,The Shroom,Food,1,14.66
101714,81,Spring Rolls,Food,1,6.52
101714,20,Easy Egg,Food,1,1.5
101714,44,Kung Pao Pork Salad,Food,1,11.06
101714,76,Soda,NA Beverage,1,2.95
101715,86,The Jam,Food,1,15.07
101715,88,The Pesto,Food,1,13.44
101715,24,Fried Chicken Bowl,Food,1,14.34
101715,75,Small Plain Fry,Food,1,4.18
101715,24,Fried Chicken Bowl,Food,1,14.34
101716,86,The Jam,Food,1,15.07
101716,24,Fried Chicken Bowl,Food,1,14.34
101716,86,The Jam,Food,1,15.07
101716,76,Soda,NA Beverage,1,2.95
101716,44,Kung Pao Pork Salad,Food,1,11.06
101717,4,Beer Battered Cod Rice Bowl,Food,1,14.3
101717,44,Kung Pao Pork Salad,Food,1,11.06
101717,107,water cup,NA Beverage,1,0.0
101717,77,Soft Serve,Food,1,6.0
101718,8,Calamari Banh Mi,Food,1,14.5
101718,69,Shrimp Salad,Food,1,13.03
101718,87,The Pao,Food,1,13.41
101718,23,Fried Chicken Banh Mi,Food,1,11.66
101719,48,Lemon Blueberry Cookie,Food,1,3.5
101719,14,Chocolate Pretzel Cookie,Food,1,3.5
101719,74,Small Kimchi Fry,Food,1,9.65
101719,46,Large Kimchi Fry,Food,1,13.38
101719,88,The Pesto,Food,1,13.44
101719,12,Caramel White Choc Cookie,Food,1,3.5
101720,30,Fritter Banh Mi,Food,1,10.59
101720,14,Chocolate Pretzel Cookie,Food,1,3.5
101720,76,Soda,NA Beverage,1,2.95
101721,54,Pesto Chicken Salad,Food,1,11.02
101721,107,water cup,NA Beverage,1,0.0
101722,46,Large Kimchi Fry,Food,1,13.38
101722,88,The Pesto,Food,1,13.44
101722,88,The Pesto,Food,1,13.44
101722,86,The Jam,Food,1,15.07
101723,52,Pesto Banh Mi,Food,1,10.71
101723,46,Large Kimchi Fry,Food,1,13.38
101723,74,Small Kimchi Fry,Food,1,9.65
101723,76,Soda,NA Beverage,1,2.95
101723,13,Children's Popcorn Chicken,Food,1,5.98
101724,11,Cans,Beer,1,5.83
101724,68,Shrimp Banh Mi,Food,1,12.86
101724,76,Soda,NA Beverage,1,2.95
101724,87,The Pao,Food,1,13.41
101724,2,Adult Popcorn Chicken,Food,1,9.03
101724,74,Small Kimchi Fry,Food,1,9.65
101724,87,The Pao,Food,1,13.41
101724,88,The Pesto,Food,1,13.44
101724,74,Small Kimchi Fry,Food,1,9.65
101725,107,water cup,NA Beverage,1,0.0
101725,91,The Squid,Food,1,17.28
101725,24,Fried Chicken Bowl,Food,1,14.34
101726,88,The Pesto,Food,1,13.44
101726,52,Pesto Banh Mi,Food,1,10.71
101726,81,Spring Rolls,Food,1,6.52
101726,89,The Shrimp,Food,1,15.42
101727,25,Fried Chicken Brioche,Food,1,10.03
101727,107,water cup,NA Beverage,1,0.0
101727,46,Large Kimchi Fry,Food,1,13.38
101727,89,The Shrimp,Food,1,15.42
101727,86,The Jam,Food,1,15.07
101728,88,The Pesto,Food,1,13.44
101728,14,Chocolate Pretzel Cookie,Food,1,3.5
101728,19,Drafts,Beer,1,6.25
101728,87,The Pao,Food,1,13.41
101728,81,Spring Rolls,Food,1,6.52
101729,24,Fried Chicken Bowl,Food,1,14.34
101729,6,Bottled Water,NA Beverage,1,2.0
101729,76,Soda,NA Beverage,1,2.95
101730,45,LW Thai Green Curry (VEGAN),Food,1,15.98
101730,23,Fried Chicken Banh Mi,Food,1,11.66
101730,107,water cup,NA Beverage,1,0.0
101730,88,The Pesto,Food,1,13.44
101730,88,The Pesto,Food,1,13.44
101730,83,Thai Chili Aioli,Food,1,1.0
101730,54,Pesto Chicken Salad,Food,1,11.02
101731,76,Soda,NA Beverage,1,2.95
101731,76,Soda,NA Beverage,1,2.95
101731,76,Soda,NA Beverage,1,2.95
101732,2,Adult Popcorn Chicken,Food,1,9.03
101732,68,Shrimp Banh Mi,Food,1,12.86
101732,48,Lemon Blueberry Cookie,Food,1,3.5
101733,76,Soda,NA Beverage,1,2.95
101733,48,Lemon Blueberry Cookie,Food,1,3.5
101733,76,Soda,NA Beverage,1,2.95
101734,46,Large Kimchi Fry,Food,1,13.38
101734,76,Soda,NA Beverage,1,2.95
101734,75,Small Plain Fry,Food,1,4.18
101734,76,Soda,NA Beverage,1,2.95
101734,58,Pork Banh Mi,Food,1,10.81
101735,76,Soda,NA Beverage,1,2.95
101735,34,Full Banh Mi CATER,Food,1,12.0
101735,81,Spring Rolls,Food,1,6.52
101735,76,Soda,NA Beverage,1,2.95
101735,27,Fried Vegan Chik'n Banh Mi,Food,1,11.73
101735,76,Soda,NA Beverage,1,2.95
101735,46,Large Kimchi Fry,Food,1,13.38
101736,12,Caramel White Choc Cookie,Food,1,3.5
101736,76,Soda,NA Beverage,1,2.95
101736,44,Kung Pao Pork Salad,Food,1,11.06
101736,87,The Pao,Food,1,13.41
101737,76,Soda,NA Beverage,1,2.95
101737,54,Pesto Chicken Salad,Food,1,11.02
101738,24,Fried Chicken Bowl,Food,1,14.34
101738,81,Spring Rolls,Food,1,6.52
101739,88,The Pesto,Food,1,13.44
101739,75,Small Plain Fry,Food,1,4.18
101739,74,Small Kimchi Fry,Food,1,9.65
101740,74,Small Kimchi Fry,Food,1,9.65
101740,74,Small Kimchi Fry,Food,1,9.65
101740,58,Pork Banh Mi,Food,1,10.81
101740,53,Pesto Chicken,Food,1,3.0
101741,66,Salad Bar CATER,Food,1,13.0
101741,58,Pork Banh Mi,Food,1,10.81
101741,74,Small Kimchi Fry,Food,1,9.65
101741,86,The Jam,Food,1,15.07
101742,23,Fried Chicken Banh Mi,Food,1,11.66
101742,86,The Jam,Food,1,15.07
101742,48,Lemon Blueberry Cookie,Food,1,3.5
101743,87,The Pao,Food,1,13.41
101743,57,Plain Salad,Food,1,13.48
101743,74,Small Kimchi Fry,Food,1,9.65
101743,46,Large Kimchi Fry,Food,1,13.38
101744,91,The Squid,Food,1,17.28
101744,88,The Pesto,Food,1,13.44
101744,52,Pesto Banh Mi,Food,1,10.71
101744,91,The Squid,Food,1,17.28
101745,88,The Pesto,Food,1,13.44
101745,7,Calamari App,Food,1,18.03
101745,2,Adult Popcorn Chicken,Food,1,9.03
101746,46,Large Kimchi Fry,Food,1,13.38
101746,24,Fried Chicken Bowl,Food,1,14.34
101746,77,Soft Serve,Food,1,6.0
101747,12,Caramel White Choc Cookie,Food,1,3.5
101747,87,The Pao,Food,1,13.41
101747,58,Pork Banh Mi,Food,1,10.81
101747,2,Adult Popcorn Chicken,Food,1,9.03
101747,52,Pesto Banh Mi,Food,1,10.71
101748,76,Soda,NA Beverage,1,2.95
101748,45,LW Thai Green Curry (VEGAN),Food,1,15.98
101748,107,water cup,NA Beverage,1,0.0
101749,87,The Pao,Food,1,13.41
101749,75,Small Plain Fry,Food,1,4.18
101749,76,Soda,NA Beverage,1,2.95
101749,47,Large Plain Fry,Food,1,6.3
101749,48,Lemon Blueberry Cookie,Food,1,3.5
101749,107,water cup,NA Beverage,1,0.0
101750,46,Large Kimchi Fry,Food,1,13.38
101750,12,Caramel White Choc Cookie,Food,1,3.5
101750,107,water cup,NA Beverage,1,0.0
101750,48,Lemon Blueberry Cookie,Food,1,3.5
101751,89,The Shrimp,Food,1,15.42
101751,58,Pork Banh Mi,Food,1,10.81
101751,63,Rice Bar CATER,Food,1,13.0
101752,107,water cup,NA Beverage,1,0.0
101752,86,The Jam,Food,1,15.07
101752,14,Chocolate Pretzel Cookie,Food,1,3.5
101752,107,water cup,NA Beverage,1,0.0
101753,76,Soda,NA Beverage,1,2.95
101753,27,Fried Vegan Chik'n Banh Mi,Food,1,11.73
101753,39,Kimchi,Food,1,1.0
101753,46,Large Kimchi Fry,Food,1,13.38
101754,107,water cup,NA Beverage,1,0.0
101755,75,Small Plain Fry,Food,1,4.18
101755,19,Drafts,Beer,1,6.25
101756,46,Large Kimchi Fry,Food,1,13.38
101756,83,Thai Chili Aioli,Food,1,1.0
101756,76,Soda,NA Beverage,1,2.95
101757,47,Large Plain Fry,Food,1,6.3
101757,14,Chocolate Pretzel Cookie,Food,1,3.5
101757,87,The Pao,Food,1,13.41
101758,57,Plain Salad,Food,1,13.48
101758,44,Kung Pao Pork Salad,Food,1,11.06
101758,11,Cans,Beer,1,5.83
101758,11,Cans,Beer,1,5.83
101759,76,Soda,NA Beverage,1,2.95
101759,88,The Pesto,Food,1,13.44
101759,24,Fried Chicken Bowl,Food,1,14.34
101759,86,The Jam,Food,1,15.07
101759,86,The Jam,Food,1,15.07
101760,12,Caramel White Choc Cookie,Food,1,3.5
101760,11,Cans,Beer,1,5.83
101760,107,water cup,NA Beverage,1,0.0
101761,90,The Shroom,Food,1,14.66
101761,62,Reeses Cookie,Food,1,3.5
101761,88,The Pesto,Food,1,13.44
